Lagoa,Ano,Mes,Mes.,Mes.num,Mes.ano,Prof.m,Cod.Prof,pH,cond.uS.cm,turb.NTU,OD.mg.L,Temp.oC,TDS.mg.L,Redoxe,Alc.meq.L,Chla.ug.L,P-tot.ug.L,PO4.ug.L,N-tot.ug.L,NH4.ug.L,NO3.ug.L,NO2.ug.L,Silicato.mg.L,Obs
CA,2006,fevereiro,feb,2,2_2006,4.5,,4.91,27,81,9.98,30.9,20,140,,,,,,,,,,
CA,2006,fevereiro,feb,2,2_2006,5,,4.5,25,-10,9.62,29,20,176,,,,,,,,,,
CA,2006,fevereiro,feb,2,2_2006,5.5,,4.64,49,-10,9.01,27.7,40,-21,,,,,,,,,,
CA,2006,fevereiro,feb,2,2_2006,6,,6.39,95,-10,8.55,25.6,60,-87,,,,,,,,,,
CA,2006,fevereiro,feb,2,2_2006,6.5,,6.63,105,-7,8.32,24.5,70,-110,,,,,,,,,,
CA,2006,fevereiro,feb,2,2_2006,7,,6.67,114,13,7.4,24.1,70,-120,,,,,,,,,,
CA,2006,fevereiro,feb,2,2_2006,7.5,1,6.69,120,14,7.69,23.9,80,-126,0.725,61.479,57.165,3.4495,1531,1458.5,9.489,0.607,1.433,
CA,2006,fevereiro,feb,2,2_2006,8,,6.68,128,17,7.52,23.8,80,-132,,,,,,,,,,
CA,2006,fevereiro,feb,2,2_2006,9,0,,,,,,,,1,68.607,40.635,2.69,1571.5,1458,3.948,0.799,0.67,
DH,2006,fevereiro,feb,2,2_2006,0,100,6.36,44,-10,9.97,31.8,30,187,0.285,9.8901,11.173,3.4045,403.95,21.2,2.981,0.446,1.395,
DH,2006,fevereiro,feb,2,2_2006,0.25,,6.34,44,-10,9.92,31.8,30,192,,,,,,,,,,
DH,2006,fevereiro,feb,2,2_2006,0.5,,6.35,44,-10,9.77,31.8,30,193,,,,,,,,,,
DH,2006,fevereiro,feb,2,2_2006,0.75,,6.3,45,-10,9.75,31.8,30,200,,,,,,,,,,
DH,2006,fevereiro,feb,2,2_2006,1,,6.13,45,-10,9.72,31.8,30,211,,,,,,,,,,
DH,2006,fevereiro,feb,2,2_2006,1.5,,6,45,-10,9.67,31.8,30,235,,,,,,,,,,
DH,2006,fevereiro,feb,2,2_2006,2,,5.7,45,-10,9.65,31.8,30,241,,,,,,,,,,
DH,2006,fevereiro,feb,2,2_2006,2.5,,5.6,45,-10,9.61,31.8,30,247,,,,,,,,,,
DH,2006,fevereiro,feb,2,2_2006,3,,5.59,45,-10,9.59,31.8,30,248,,,,,,,,,,
DH,2006,fevereiro,feb,2,2_2006,3.5,10,5.58,45,-10,9.56,31.8,30,249,0.3,9.3555,15.24,4.304,378.85,31.79,3.773,1.568,1.46,
DH,2006,fevereiro,feb,2,2_2006,4,,5.6,45,-10,9.53,31.8,30,248,,,,,,,,,,
DH,2006,fevereiro,feb,2,2_2006,4.5,,5.62,45,-10,9.5,31.8,30,246,,,,,,,,,,
DH,2006,fevereiro,feb,2,2_2006,5,,5.65,45,-10,9.51,31.8,30,246,,,,,,,,,,
DH,2006,fevereiro,feb,2,2_2006,5.5,,5.66,45,-10,9.5,31.7,30,246,,,,,,,,,,
DH,2006,fevereiro,feb,2,2_2006,6,,5.58,45,-10,9.67,31,30,247,,,,,,,,,,
DH,2006,fevereiro,feb,2,2_2006,6.5,,5.49,44,-10,9.78,30.6,30,254,,,,,,,,,,
DH,2006,fevereiro,feb,2,2_2006,7,,4.41,44,-10,9.91,29.6,30,260,,,,,,,,,,
DH,2006,fevereiro,feb,2,2_2006,7.5,,5.04,44,-10,9.7,28.5,30,267,,,,,,,,,,
DH,2006,fevereiro,feb,2,2_2006,8,,5.11,44,-10,9.66,27.8,30,270,,,,,,,,,,
DH,2006,fevereiro,feb,2,2_2006,8.5,,4.88,43,-10,9.64,26.5,30,275,,,,,,,,,,
DH,2006,fevereiro,feb,2,2_2006,9,,4.59,41,-10,9.62,25.9,30,277,,,,,,,,,,
DH,2006,fevereiro,feb,2,2_2006,9.5,,4.45,41,-10,9.51,25,30,280,,,,,,,,,,
DH,2006,fevereiro,feb,2,2_2006,10,1,5.53,65,-10,9.41,24.1,40,289,0.37,350.163,23.805,6.9335,1148,10.43,4.0975,1.3755,1.555,
DH,2006,fevereiro,feb,2,2_2006,11,,6.68,83,-10,8.75,24.1,60,-94,,,,,,,,,,
DH,2006,fevereiro,feb,2,2_2006,12,,6.87,86,-10,8.62,23.8,60,-103,,,,,,,,,,
DH,2006,fevereiro,feb,2,2_2006,13,,6.88,86,-10,8.4,23.6,60,-107,,,,,,,,,,
DH,2006,fevereiro,feb,2,2_2006,14,,6.85,86,-10,8.23,23.5,60,-109,,,,,,,,,,
DH,2006,fevereiro,feb,2,2_2006,15,0,6.81,86,-10,8.03,23.5,60,-111,0.525,16.3053,25.9,7.469,1226,1145.5,3.2155,2.7855,1.489,
DH,2006,fevereiro,feb,2,2_2006,16,,6.78,87,-10,7.84,23.4,60,-114,,,,,,,,,,
DH,2006,fevereiro,feb,2,2_2006,17,,6.76,87,-10,7.63,23.4,60,-118,,,,,,,,,,
DH,2006,fevereiro,feb,2,2_2006,18,,6.75,91,-10,7.42,23.4,60,-121,,,,,,,,,,
DH,2006,fevereiro,feb,2,2_2006,19,,6.75,94,-10,7.19,23.4,60,-125,,,,,,,,,,
DH,2006,fevereiro,feb,2,2_2006,20,,6.75,96,-10,7.05,23.4,60,128,,,,,,,,,,
DH,2006,fevereiro,feb,2,2_2006,21,,6.74,97,-10,6.93,23.3,60,130,,,,,,,,,,
DH,2006,fevereiro,feb,2,2_2006,22,,6.73,100,-10,6.82,23.3,70,-132,,,,,,,,,,
DH,2006,fevereiro,feb,2,2_2006,23,,6.73,101,-10,6.73,23.3,70,-133,,,,,,,,,,
DH,2006,fevereiro,feb,2,2_2006,24,,6.73,103,-10,6.66,23.3,70,-135,,,,,,,,,,
DH,2006,fevereiro,feb,2,2_2006,25,,6.72,103,-10,6.59,23.3,70,-136,,,,,,,,,,
DH,2006,fevereiro,feb,2,2_2006,26,,6.72,105,-10,6.54,23.3,70,-137,,,,,,,,,,
DH,2006,fevereiro,feb,2,2_2006,27,,6.71,106,-10,6.39,23.3,70,-140,,,,,,,,,,
DH,2006,fevereiro,feb,2,2_2006,28,,6.69,107,-10,6.33,23.3,70,-141,,,,,,,,,,
DH,2006,fevereiro,feb,2,2_2006,29,,6.69,136,-10,6.31,23.3,60,-175,,,,,,,,,,
GN,2006,fevereiro,feb,2,2_2006,0,100,5.8,16,-10,10.82,33,10,175,0.11,8.2863,8.6575,4.6105,347,36.63,0.967,1.536,0.5695,
GN,2006,fevereiro,feb,2,2_2006,0.25,,5.7,16,-10,10.22,33,10,191,,,,,,,,,,
GN,2006,fevereiro,feb,2,2_2006,0.5,,5.67,16,-10,9.92,33,10,206,,,,,,,,,,
GN,2006,fevereiro,feb,2,2_2006,0.75,,5.48,16,-10,9.69,33,10,226,,,,,,,,,,
GN,2006,fevereiro,feb,2,2_2006,1,,5.3,16,-10,9.54,33,10,239,,,,,,,,,,
GN,2006,fevereiro,feb,2,2_2006,1.5,,5.03,16,-10,9.48,32.7,10,265,,,,,,,,,,
GN,2006,fevereiro,feb,2,2_2006,2,,4.73,16,-10,9.52,32.4,10,279,,,,,,,,,,
GN,2006,fevereiro,feb,2,2_2006,2.5,,4.72,16,-10,9.4,32.5,10,285,,,,,,,,,,
GN,2006,fevereiro,feb,2,2_2006,3,10,4.69,16,-10,9.4,32.3,10,288,0.11,7.2171,8.1125,3.981,306.55,48.68,0.504,2.593,0.59,
GN,2006,fevereiro,feb,2,2_2006,3.5,,4.67,16,-10,9.36,32.2,10,291,,,,,,,,,,
GN,2006,fevereiro,feb,2,2_2006,4,,4.68,16,-10,9.33,32.1,10,292,,,,,,,,,,
GN,2006,fevereiro,feb,2,2_2006,4.5,,4.69,16,-10,9.28,32.1,10,292,,,,,,,,,,
GN,2006,fevereiro,feb,2,2_2006,5,,4.7,16,-10,9.24,32.1,10,291,,,,,,,,,,
GN,2006,fevereiro,feb,2,2_2006,5.5,,4.73,16,-10,9.21,31.8,10,284,,,,,,,,,,
GN,2006,fevereiro,feb,2,2_2006,6,,4.6,16,-10,9.07,31.1,10,293,,,,,,,,,,
GN,2006,fevereiro,feb,2,2_2006,6.5,,4.3,16,-10,8.79,30.2,10,299,,,,,,,,,,
GN,2006,fevereiro,feb,2,2_2006,7,,4.1,16,-10,8.53,29.4,10,303,,,,,,,,,,
GN,2006,fevereiro,feb,2,2_2006,7.5,,5.48,56,-10,8.73,27.2,10,-9,,,,,,,,,,
GN,2006,fevereiro,feb,2,2_2006,8,1,6.03,83,-10,8.22,26.7,50,-53,0.32,205.821,24.945,7.9605,1429,1141,1.852,2.433,3.3495,
GN,2006,fevereiro,feb,2,2_2006,8.5,,6.08,87,-10,7.72,26.6,50,-65,,,,,,,,,,
JA,2006,fevereiro,feb,2,2_2006,0,100,5.85,51,-10,7.665,31.6,30,253,0.45,12.2958,16.26,13.455,453.8,49.685,1.9845,1.792,6.0005,
JA,2006,fevereiro,feb,2,2_2006,0.25,,5.9,51,-10,7.574,31.6,30,249,,,,,,,,,,
JA,2006,fevereiro,feb,2,2_2006,0.5,,5.88,51,-10,7.483,31.6,30,248,,,,,,,,,,
JA,2006,fevereiro,feb,2,2_2006,0.75,,5.9,51,-10,7.392,31.6,30,248,,,,,,,,,,
JA,2006,fevereiro,feb,2,2_2006,1,,5.84,51,-10,7.315,31.6,30,250,,,,,,,,,,
JA,2006,fevereiro,feb,2,2_2006,1.5,,5.81,51,-10,7.245,31.5,30,252,,,,,,,,,,
JA,2006,fevereiro,feb,2,2_2006,2,10,5.72,51,-10,7.175,31.5,30,264,0.39,14.9688,8.6555,4.2085,426.05,35.525,6.834,1.2795,5.9205,
JA,2006,fevereiro,feb,2,2_2006,2.5,,5.47,51,-10,7.119,31.5,30,280,,,,,,,,,,
JA,2006,fevereiro,feb,2,2_2006,3,,5.27,51,-10,7.07,31.4,30,290,,,,,,,,,,
JA,2006,fevereiro,feb,2,2_2006,3.5,,5.19,51,-10,7.028,31.4,30,292,,,,,,,,,,
JA,2006,fevereiro,feb,2,2_2006,4,,5.15,51,-10,7,31.4,30,245,,,,,,,,,,
JA,2006,fevereiro,feb,2,2_2006,4.5,,5.1,51,-10,6.671,30.9,40,49,,,,,,,,,,
JA,2006,fevereiro,feb,2,2_2006,5,,5.59,58,-10,6.16,30.6,40,39,,,,,,,,,,
JA,2006,fevereiro,feb,2,2_2006,5.5,,6.2,82,-10,6.048,29.7,60,-93,,,,,,,,,,
JA,2006,fevereiro,feb,2,2_2006,6,1,6.51,102,-10,5.88,28.7,70,-122,0.55,83.9322,12.07,4.2085,1137,866.25,6.68,1.632,3.6675,
JA,2006,fevereiro,feb,2,2_2006,6.5,,6.61,105,-10,5.852,27.8,70,-126,,,,,,,,,,
JA,2006,fevereiro,feb,2,2_2006,7,,6.81,126,-10,5.782,26.7,80,-146,,,,,,,,,,
JA,2006,fevereiro,feb,2,2_2006,7.5,,7.13,164,-10,5.509,26.2,110,-178,,,,,,,,,,
CA,2006,março,mar,3,3_2006,0,100,5.91,44,330,14.27,31.4,30,179,0.16,22.1859,7.808,3.39,392.6,7.063,1.911,1.287,1.429,
CA,2006,março,mar,3,3_2006,0.25,,6,44,330,13.15,30.9,30,176,,,,,,,,,,
CA,2006,março,mar,3,3_2006,0.5,,6.15,44,330,12.54,30.6,30,169,,,,,,,,,,
CA,2006,março,mar,3,3_2006,1.75,,6.17,45,330,11.96,30.4,30,167,,,,,,,,,,
CA,2006,março,mar,3,3_2006,1,,6.23,45,330,11.17,30.4,30,162,0.16,33.1452,11.755,2.9945,458.9,21.99,2.231,1.052,0.815,
CA,2006,março,mar,3,3_2006,1.5,,6.25,44,330,10.96,30.2,30,161,,,,,,,,,,
CA,2006,março,mar,3,3_2006,2,10,6.28,44,340,10.85,30.1,30,162,0.17,37.9566,17.16,1.6875,499.15,23.02,2.196,0.7465,0.691,
CA,2006,março,mar,3,3_2006,2.5,,6.25,45,330,10.69,30,30,164,,,,,,,,,,
CA,2006,março,mar,3,3_2006,3,,6.26,45,330,10.58,29.9,30,173,,,,,,,,,,
CA,2006,março,mar,3,3_2006,3.5,,6.04,45,330,10.46,29.8,30,180,,,,,,,,,,
CA,2006,março,mar,3,3_2006,4,,5.92,45,330,10.27,29.8,30,191,,,,,,,,,,
CA,2006,março,mar,3,3_2006,4.5,,5.8,46,330,10.18,29.7,30,192,0.21,44.9064,8.978,1.9,521.75,36.02,2.049,0.723,0.519,
CA,2006,março,mar,3,3_2006,5,,5.7,46,330,10.1,29.7,30,199,,,,,,,,,,
CA,2006,março,mar,3,3_2006,5.5,,5.67,46,340,9.96,29.5,30,213,,,,,,,,,,
CA,2006,março,mar,3,3_2006,6,1,5.47,54,370,10.2,28.2,60,-5,0.52,232.0164,28.665,3.147,1234.5,586.9,3.8575,1.6405,1.6275,
CA,2006,março,mar,3,3_2006,6.5,,7.31,122,380,9.74,26.2,80,-65,,,,,,,,,,
CA,2006,março,mar,3,3_2006,7,,7.91,145,380,9.64,25.1,90,-88,,,,,,,,,,
CA,2006,março,mar,3,3_2006,7.5,0,8.2,153,390,9.32,24.3,100,-101,0.75,47.0448,21.11,0.745,1667.5,1057.5,4.1235,0.1815,0.799,
CA,2006,março,mar,3,3_2006,8,,8.32,160,400,9,23.9,110,-108,,,,,,,,,,
CA,2006,março,mar,3,3_2006,8.5,,8.37,164,400,8.75,23.8,110,-112,,,,,,,,,,
CA,2006,março,mar,3,3_2006,9,,8.38,171,400,8.9,23.7,110,-123,0.85,58.2714,10.295,6.248,1716.5,1125,12.539,2.841,2.583,
CA,2006,março,mar,3,3_2006,9.5,,8.41,180,400,8,23.6,120,-128,,,,,,,,,,
DH,2006,março,mar,3,3_2006,0,100,6.15,58,520,11.74,31.5,40,182,0.25,23.5224,6.5575,1.9225,473.15,9.3635,5.8105,0.7485,2.377,
DH,2006,março,mar,3,3_2006,0.25,,6.26,58,520,10.7,31.4,40,180,,,,,,,,,,
DH,2006,março,mar,3,3_2006,0.5,,6.3,58,520,10.53,31.4,40,178,,,,,,,,,,
DH,2006,março,mar,3,3_2006,0.75,,6.38,58,520,10.4,31.3,40,181,,,,,,,,,,
DH,2006,março,mar,3,3_2006,1,,6.46,58,520,10.25,31,40,179,,,,,,,,,,
DH,2006,março,mar,3,3_2006,1.5,,6.34,58,520,10.28,30.7,40,177,0.24,19.7802,5.6295,2.3415,415.75,5.5235,3.4975,0.716,2.331,
DH,2006,março,mar,3,3_2006,2,,6.33,58,520,10.23,30.7,40,178,,,,,,,,,,
DH,2006,março,mar,3,3_2006,2.5,,6.37,58,520,10.21,30.5,40,178,,,,,,,,,,
DH,2006,março,mar,3,3_2006,3,10,6.41,58,520,10.16,30.5,40,178,0.23,20.3148,8.7,3.3535,454.75,10.9,4.052,0.7485,2.36,
DH,2006,março,mar,3,3_2006,3.5,,6.33,58,520,10.15,30.4,40,180,,,,,,,,,,
DH,2006,março,mar,3,3_2006,4,,6.3,58,520,10.12,30.4,40,184,,,,,,,,,,
DH,2006,março,mar,3,3_2006,4.5,,6.24,58,520,10.1,30.3,40,187,0.24,29.403,6.042,2.482,395.6,10.0785,3.4925,0.5535,2.3295,
DH,2006,março,mar,3,3_2006,5,,6.24,58,520,10.07,30.3,40,191,,,,,,,,,,
DH,2006,março,mar,3,3_2006,5.5,,6.14,58,520,10.03,30.3,40,197,,,,,,,,,,
DH,2006,março,mar,3,3_2006,6,,6,58,520,9.99,30.3,40,206,0.25,31.0068,6.7125,1.806,412.65,25.08,2.4275,0.781,2.2735,
DH,2006,março,mar,3,3_2006,6.5,,5.89,58,520,9.91,30.3,40,206,,,,,,,,,,
DH,2006,março,mar,3,3_2006,7,,5.82,58,520,9.89,30.3,40,217,,,,,,,,,,
DH,2006,março,mar,3,3_2006,7.5,,5.84,58,520,9.82,30,40,216,0.24,26.1954,7.1245,4.9055,413.55,24.67,2.4925,0.716,2.3225,
DH,2006,março,mar,3,3_2006,8,,5.84,58,510,9.83,30.2,40,216,,,,,,,,,,
DH,2006,março,mar,3,3_2006,8.5,,5.83,58,510,9.79,30.1,40,216,,,,,,,,,,
DH,2006,março,mar,3,3_2006,9,1,5.82,58,510,9.85,29.8,40,218,0.23,31.0068,6.712,1.496,413.3,24.11,2.101,0.521,2.4375,
DH,2006,março,mar,3,3_2006,9.5,,5.62,57,510,9.89,28.5,40,225,,,,,,,,,,
DH,2006,março,mar,3,3_2006,10,,5.53,56,520,10.06,27.9,40,226,,,,,,,,,,
DH,2006,março,mar,3,3_2006,11,,7.44,72,570,9.93,25.2,50,-54,,,,,,,,,,
DH,2006,março,mar,3,3_2006,12,0,8.2,98,540,10.09,24.7,60,-112,0.31,134.7192,9.4935,2.313,691.8,124,5.503,0.5535,2.436,
DH,2006,março,mar,3,3_2006,13,,8.49,102,540,10.09,24.4,70,-128,,,,,,,,,,
DH,2006,março,mar,3,3_2006,14,,8.65,102,540,10.03,23.9,70,-138,,,,,,,,,,
DH,2006,março,mar,3,3_2006,15,,8.73,101,540,9.86,23.7,70,-144,,,,,,,,,,
DH,2006,março,mar,3,3_2006,16,,8.75,102,540,9.67,23.6,70,-147,,,,,,,,,,
DH,2006,março,mar,3,3_2006,17,,8.75,103,540,9.37,23.5,70,-148,,,,,,,,,,
DH,2006,março,mar,3,3_2006,18,,8.74,105,540,9.09,23.5,70,-150,0.46,39.5604,6.9185,4.7645,1147,501.65,8.59,2.2425,2.646,
DH,2006,março,mar,3,3_2006,19,,8.73,107,530,8.74,23.4,70,-152,,,,,,,,,,
DH,2006,março,mar,3,3_2006,20,,8.71,109,530,8.26,23.4,70,-154,,,,,,,,,,
DH,2006,março,mar,3,3_2006,21,,8.71,111,520,7.98,23.4,70,-156,,,,,,,,,,
DH,2006,março,mar,3,3_2006,22,,8.71,113,520,7.63,23.4,70,-158,,,,,,,,,,
DH,2006,março,mar,3,3_2006,23,,8.7,114,520,7.5,23.4,70,-160,,,,,,,,,,
DH,2006,março,mar,3,3_2006,24,,8.7,116,510,7.29,23.4,80,-161,,,,,,,,,,
DH,2006,março,mar,3,3_2006,25,,8.7,118,510,7.2,23.4,80,-162,,,,,,,,,,
DH,2006,março,mar,3,3_2006,26,,8.7,120,510,7.09,23.3,80,-164,,,,,,,,,,
DH,2006,março,mar,3,3_2006,27,,8.71,122,510,6.96,23.3,80,-165,,,,,,,,,,
DH,2006,março,mar,3,3_2006,28,,8.72,122,500,6.85,23.3,80,-166,,,,,,,,,,
DH,2006,março,mar,3,3_2006,29,,8.73,124,500,6.67,23.3,80,-167,,,,,,,,,,
DH,2006,março,mar,3,3_2006,30,,8.72,126,500,6.47,23.3,80,-169,,,,,,,,,,
GN,2006,março,mar,3,3_2006,0,100,6.25,18,280,8.869,30.7,10,162,0.09,6.9498,9.2695,2.022,545.95,34.32,3.7185,0.4165,0.1135,
GN,2006,março,mar,3,3_2006,0.25,,6.32,18,280,7.931,30.7,10,161,,,,,,,,,,
GN,2006,março,mar,3,3_2006,0.5,,6.33,18,280,7.581,30.7,10,162,,,,,,,,,,
GN,2006,março,mar,3,3_2006,0.75,,6.3,18,280,7.336,30.6,10,161,,,,,,,,,,
GN,2006,março,mar,3,3_2006,1,,6.31,18,280,7.182,30.6,10,163,,,,,,,,,,
GN,2006,março,mar,3,3_2006,1.5,,6.31,18,280,7.07,30.6,10,163,,,,,,,,,,
GN,2006,março,mar,3,3_2006,2,,6.27,18,280,6.972,30.6,10,167,,,,,,,,,,
GN,2006,março,mar,3,3_2006,2.5,,6.25,18,280,6.895,30.5,10,167,,,,,,,,,,
GN,2006,março,mar,3,3_2006,3,10,6.18,18,280,6.825,30.5,10,169,0.11,9.6228,4.885,2.9035,380.7,66.36,1.941,0.346,0.0925,
GN,2006,março,mar,3,3_2006,3.5,,6.16,18,280,6.748,30.5,10,171,,,,,,,,,,
GN,2006,março,mar,3,3_2006,4,,6.06,18,280,6.685,30.5,10,173,,,,,,,,,,
GN,2006,março,mar,3,3_2006,4.5,,6.05,18,280,6.622,30.5,10,180,,,,,,,,,,
GN,2006,março,mar,3,3_2006,5,,5.95,18,280,6.566,30.5,10,182,,,,,,,,,,
GN,2006,março,mar,3,3_2006,5.5,,5.88,18,280,6.531,30.5,10,192,,,,,,,,,,
GN,2006,março,mar,3,3_2006,6,,5.75,18,280,6.496,30.5,10,194,,,,,,,,,,
GN,2006,março,mar,3,3_2006,6.5,,5.7,18,280,6.468,30.5,10,203,,,,,,,,,,
GN,2006,março,mar,3,3_2006,7,,5.64,18,280,6.44,30.4,10,218,,,,,,,,,,
GN,2006,março,mar,3,3_2006,7.5,,5.43,18,280,6.384,30.4,10,222,,,,,,,,,,
GN,2006,março,mar,3,3_2006,8,,5.32,19,280,6.328,30.2,10,230,,,,,,,,,,
GN,2006,março,mar,3,3_2006,8.5,,5.88,55,320,6.755,28.8,50,11,,,,,,,,,,
GN,2006,março,mar,3,3_2006,9,1,7.15,122,330,6.412,27.7,70,-58,0.46,179.75925,22.325,6.461,1733.5,1075,27.364,3.101,1.1545,
GN,2006,março,mar,3,3_2006,9.5,,7.82,113,330,6.202,27.1,80,-76,,,,,,,,,,
JA,2006,março,mar,3,3_2006,0,100,6.05,57,370,9.205,30.3,40,117,0.28,20.5821,6.8665,1.271,414.85,44.025,4.0115,0.4235,3.1075,
JA,2006,março,mar,3,3_2006,0.25,,6.24,57,370,8.281,30.3,40,173,,,,,,,,,,
JA,2006,março,mar,3,3_2006,0.5,,6.3,57,360,7.938,30.3,40,170,,,,,,,,,,
JA,2006,março,mar,3,3_2006,0.75,,6.36,57,360,7.707,30.2,40,168,,,,,,,,,,
JA,2006,março,mar,3,3_2006,1,,6.41,57,360,7.462,30.2,40,163,,,,,,,,,,
JA,2006,março,mar,3,3_2006,1.25,,6.45,57,360,7.301,30.2,40,161,,,,,,,,,,
JA,2006,março,mar,3,3_2006,1.5,,6.43,58,360,7.182,30.1,40,162,,,,,,,,,,
JA,2006,março,mar,3,3_2006,1.75,,6.4,58,360,7.098,30.1,40,160,,,,,,,,,,
JA,2006,março,mar,3,3_2006,2,,6.44,58,360,7.014,30.1,40,161,,,,,,,,,,
JA,2006,março,mar,3,3_2006,2.5,10,6.41,58,360,6.944,30,40,162,0.28,31.5414,8.619,2.257,589.6,34.655,5.267,0.4885,2.807,
JA,2006,março,mar,3,3_2006,3,,6.36,58,360,6.811,30,40,165,,,,,,,,,,
JA,2006,março,mar,3,3_2006,3.5,,6.28,58,360,6.734,30,40,166,,,,,,,,,,
JA,2006,março,mar,3,3_2006,4,,6.27,58,360,6.671,29.9,40,169,,,,,,,,,,
JA,2006,março,mar,3,3_2006,4.5,,6.16,58,360,6.601,29.9,40,176,,,,,,,,,,
JA,2006,março,mar,3,3_2006,5,,6.07,58,360,6.503,29.9,40,181,,,,,,,,,,
JA,2006,março,mar,3,3_2006,5.5,,6.02,59,360,6.482,29.8,40,186,,,,,,,,,,
JA,2006,março,mar,3,3_2006,6,,5.93,60,360,6.265,29.7,40,191,,,,,,,,,,
JA,2006,março,mar,3,3_2006,6.5,,7.67,119,360,5.957,28.9,80,-135,,,,,,,,,,
JA,2006,março,mar,3,3_2006,7,,8.6,144,360,5.691,27.9,100,-176,,,,,,,,,,
JA,2006,março,mar,3,3_2006,7.5,1,8.94,171,370,5.572,27.2,120,-204,0.77,166.2606,11.555,1.9465,1800.5,883.5,5.6755,0.3585,5.6495,
JA,2006,março,mar,3,3_2006,8,,9.38,230,370,5.467,26.3,150,-235,,,,,,,,,,
CA,2006,abril,apr,4,4_2006,0,100,5.95,24,330,10.37,31,0.02,159,1.4,22.4532,10.95,2.229,547.05,1.0495,1.82,1.807,2.002,
CA,2006,abril,apr,4,4_2006,0.25,,6.15,24,330,9.9,30.9,0.02,150,,,,,,,,,,
CA,2006,abril,apr,4,4_2006,0.5,,6.26,24,330,9.72,30.5,0.02,151,,,,,,,,,,
CA,2006,abril,apr,4,4_2006,0.75,,6.18,24,330,9.65,30,0.02,153,,,,,,,,,,
CA,2006,abril,apr,4,4_2006,1,,6.08,24,330,9.29,29.8,0.02,161,,,,,,,,,,
CA,2006,abril,apr,4,4_2006,1.25,,,,,,,,,,,,,,,,,,
CA,2006,abril,apr,4,4_2006,1.5,,6.04,24,330,9.25,29.7,0.02,162,,,,,,,,,,
CA,2006,abril,apr,4,4_2006,1.75,,,,,,,,,,,,,,,,,,
CA,2006,abril,apr,4,4_2006,2,10,6.01,24,340,9.23,29.6,0.02,161,1.3,24.057,15.505,1.56,547.55,3.633,3.149,0.7295,2.009,
CA,2006,abril,apr,4,4_2006,2.5,,6,24,330,9.18,29.5,0.02,160,,,,,,,,,,
CA,2006,abril,apr,4,4_2006,3,,6.07,24,330,9.1,29.5,0.02,168,,,,,,,,,,
CA,2006,abril,apr,4,4_2006,3.5,,6,24,330,9.04,29.4,0.02,165,,,,,,,,,,
CA,2006,abril,apr,4,4_2006,4,,6.01,24,330,8.95,29.4,0.02,164,,,,,,,,,,
CA,2006,abril,apr,4,4_2006,4.5,,6.01,24,330,8.84,29.3,0.02,166,,,,,,,,,,
CA,2006,abril,apr,4,4_2006,5,,5.99,24,330,8.8,29.3,0.02,170,,,,,,,,,,
CA,2006,abril,apr,4,4_2006,5.5,,5.85,24,340,8.74,29.2,0.02,173,,,,,,,,,,
CA,2006,abril,apr,4,4_2006,6,1,7.06,56,370,8.52,28.1,0.04,-22,2.9,789.8715,27.055,3.0435,1256.5,225.3,1.229,2.8145,1.458,
CA,2006,abril,apr,4,4_2006,6.5,,7.2,100,380,8.49,27,0.07,-91,,,,,,,,,,
CA,2006,abril,apr,4,4_2006,7,,7.72,123,380,8.2,25.7,0.08,-119,,,,,,,,,,
CA,2006,abril,apr,4,4_2006,7.5,,7.89,130,390,8.02,24.9,0.09,-131,,,,,,,,,,
CA,2006,abril,apr,4,4_2006,8,0,8.02,140,400,7.72,24.3,0.09,-138,9.5,62.0136,33.61,1.153,1907.5,815.45,2.739,1.077,0.6655,
CA,2006,abril,apr,4,4_2006,8.5,,8.06,143,400,7.54,24.1,0.09,-142,,,,,,,,,,
CA,2006,abril,apr,4,4_2006,9,,8.07,148,400,7.24,23.9,0.1,-146,,,,,,,,,,
DH,2006,abril,apr,4,4_2006,0,100,6.15,34,730,9.82,30.2,20,190,0.21,11.7612,7.33,1.2985,439.85,19.84,1.474,0.7295,0.984,
DH,2006,abril,apr,4,4_2006,0.25,,6.25,33,720,9.4,30.3,20,185,,,,,,,,,,
DH,2006,abril,apr,4,4_2006,0.5,,6.34,33,720,9.17,30.3,20,183,,,,,,,,,,
DH,2006,abril,apr,4,4_2006,0.75,,6.33,33,720,9.14,30.3,20,183,,,,,,,,,,
DH,2006,abril,apr,4,4_2006,1,,6.46,33,720,8.78,30.3,20,178,,,,,,,,,,
DH,2006,abril,apr,4,4_2006,1.25,,,,,,,,,,,,,,,,,,
DH,2006,abril,apr,4,4_2006,1.5,,6.46,33,720,8.72,30.2,20,178,,,,,,,,,,
DH,2006,abril,apr,4,4_2006,1.75,,,,,,,,,,,,,,,,,,
DH,2006,abril,apr,4,4_2006,2,,6.4,33,720,8.7,30.2,20,184,,,,,,,,,,
DH,2006,abril,apr,4,4_2006,2.5,,6.49,33,710,8.56,30.2,20,178,,,,,,,,,,
DH,2006,abril,apr,4,4_2006,3,,6.48,33,720,8.52,30.2,20,176,,,,,,,,,,
DH,2006,abril,apr,4,4_2006,3.5,10,6.46,33,710,8.47,30.2,20,177,0.22,11.7612,7.8195,2.84,438.45,20.4,2.2295,1.1465,0.9585,
DH,2006,abril,apr,4,4_2006,4,,6.49,33,710,8.41,30.2,20,177,,,,,,,,,,
